Country,Country_code,Year,Electricity,Net_income_per_cap,Children_out_school,GDP,GDP_per_cap,Fem_parliam,Renew_output,Renew_consum,Undernour,Poverty,2_G,3_G,Water,Unemp_male,Unemp_fem,Continent,Gini,Income_class,Internet,Life_exp,Population,Rural_pop,Urban_pop,Region
"Hong_Kong_SAR,_China",HKG,2015,100,,1.086310029,3.09384E+11,42431.88828,,0.278727321,0.206799999,,,100,99,,,,Asia,,High_income,84.94835296,84.27804878,7291300,0,100,Eastern_and_South-Eastern_Asia
"Hong_Kong_SAR,_China",HKG,2016,100,,1.789790034,3.20838E+11,43731.10682,,,0.171700001,,,100,99,,,,Asia,,High_income,87.47941467,84.22682927,7336600,0,100,Eastern_and_South-Eastern_Asia
"Hong_Kong_SAR,_China",HKG,2017,100,,2.272300005,3.41244E+11,46165.85651,,,0.193100005,,,100,99,,,,Asia,,High_income,89.41594465,84.6804878,7391700,0,100,Eastern_and_South-Eastern_Asia
"Hong_Kong_SAR,_China",HKG,2018,100,,2.431390047,3.61692E+11,48542.68187,,,0.1954,,,100,99,,,,Asia,,High_income,90.50739533,84.93414634,7451000,0,100,Eastern_and_South-Eastern_Asia
Honduras,HND,2000,67.37645721,2.67050754,14.25094032,7186650135,1093.1081,9.375,61.91128149,55.24140167,,,,,,,,North_America,,Lower-middle_income,,,,54.542,,Latin_America_and_Caribbean
Honduras,HND,2001,64.2,0.101207275,,7651174661,1133.186372,9.375,49.25334706,50.40470123,21.9,21.9,,,86,4,4.1,North_America,55.4,Lower-middle_income,1.415281931,70.976,6751912,54.036,45.964,Latin_America_and_Caribbean
Honduras,HND,2002,63.141137,-0.449484381,,7858235333,1134.064445,5.46875,39.96590356,49.75559998,21.2,23.9,,,86,3.6,4.8,North_America,55.7,Lower-middle_income,2.597402597,71.249,6929267,53.39,46.61,Latin_America_and_Caribbean
Honduras,HND,2003,65.090464,-0.06667303,9.582429886,8230387552,1158.178083,5.46875,39.17548501,47.93610001,21.7,28.5,,,87,4.7,6.6,North_America,58.1,Lower-middle_income,4.8,71.511,7106323,52.733,47.267,Latin_America_and_Caribbean
Honduras,HND,2004,67.113528,0.987801769,9.070540428,8869311411,1217.818021,5.46875,29.96702391,46.70320129,22.2,27.7,,,87,4.8,8.3,North_America,58.1,Lower-middle_income,5.6,71.77,7282953,52.073,47.927,Latin_America_and_Caribbean
Honduras,HND,2005,68.903309,2.499356759,13.69244003,9757034457,1308.09197,23.4375,32.94663573,51.60649872,22.3,27.1,,,88,4.1,6.4,North_America,59.5,Lower-middle_income,6.5,72.026,7458982,51.415,48.585,Latin_America_and_Caribbean
Honduras,HND,2006,71.266448,2.548232887,10.11752033,10917481688,1430.057614,23.4375,36.92821369,52.4742012,21.8,23,57,,89,3.1,4.4,North_America,57.5,Lower-middle_income,7.8,72.285,7634295,50.755,49.245,Latin_America_and_Caribbean
Honduras,HND,2007,73.548187,4.741487362,15.50693035,12361257681,1583.047451,23.4375,37.60063141,50.85509872,21,17.6,89.93,,89,2.6,4.3,North_America,55.8,Lower-middle_income,9.4,72.544,7808520,50.095,49.905,Latin_America_and_Caribbean
Honduras,HND,2008,76.396899,-1.826873275,12.43735981,13881701034,1739.353377,23.4375,37.99053291,50.2480011,20.8,16.9,,,,,,North_America,55.5,Lower-middle_income,9.6,72.803,7980955,49.434,50.566,Latin_America_and_Caribbean
Honduras,HND,2009,78.269685,-2.787786885,13.61608028,14587496229,1789.705553,17.96875,44.75471698,51.26720047,18.3,14.2,,,,,,North_America,51.3,Lower-middle_income,9.8,73.061,8150780,48.775,51.225,Latin_America_and_Caribbean
Honduras,HND,2010,80.984668,0.661942488,12.52875996,15839344592,1904.347152,17.96875,47.80876494,52.10409927,15.9,15.6,,,,,,North_America,53.1,Lower-middle_income,11.09,73.317,8317467,48.115,51.885,Latin_America_and_Caribbean
Honduras,HND,2011,82.195298,3.528651681,12.30881023,17710315006,2088.315547,19.53125,46.7790409,51.91759872,13.5,16,,,,,,North_America,52.6,Lower-middle_income,15.9,73.569,8480670,47.457,52.543,Latin_America_and_Caribbean
Honduras,HND,2012,83.607727,-0.501429252,15.60673046,18528601901,2144.342363,19.53125,49.30232558,52.27360153,13.4,19,,66.76,,,,North_America,53.4,Lower-middle_income,18.12,73.814,8640692,46.798,53.202,Latin_America_and_Caribbean
Honduras,HND,2013,87.184881,-2.605643521,18.57464027,18499710128,2102.592449,,46.7550161,51.06880188,14.1,16.4,,75.84,,,,North_America,50,Lower-middle_income,17.8,74.051,8798524,46.142,53.858,Latin_America_and_Caribbean
Honduras,HND,2014,88.653773,2.259022026,19.33156967,19756494435,2206.054397,25.78125,43.82931077,53.62770081,14.6,15.2,,79.79,,,,North_America,49.9,Lower-middle_income,19.08,74.278,8955579,45.486,54.514,Latin_America_and_Caribbean
Honduras,HND,2015,89.98171,8.2238143,20.09608078,20979767785,2302.204411,25.78125,42.2755159,52.67919922,14.5,14.9,99.87,83.12,,,,North_America,49.2,Lower-middle_income,27.1,74.495,9112904,44.835,55.165,Latin_America_and_Caribbean
Honduras,HND,2016,91.6,1.601016968,18.83382988,21717622071,2342.584904,25.78125,,52.77299881,13.8,16.1,86.14,61.28,,,,North_America,49.8,Lower-middle_income,29.5,74.701,9270794,44.187,55.813,Latin_America_and_Caribbean
Honduras,HND,2017,86.5,4.643830875,17.46138954,23136232230,2453.727115,,,46.24380112,13.2,15.4,92.44,76.78,,,,North_America,49.4,Lower-middle_income,32.13636364,74.898,9429016,43.543,56.457,Latin_America_and_Caribbean
Honduras,HND,2018,91.6,-2.708574366,,24067778954,2510.322943,21.09375,,50.06240082,13.1,15.8,90.74,78.36,95,4.6,7.2,North_America,48.9,Lower-middle_income,,75.088,9587523,42.904,57.096,Latin_America_and_Caribbean
Croatia,HRV,2000,100,3.442423604,6.093289852,21633759451,4841.606375,20.52980132,57.30267247,26.78809929,,,98,,99,15,17.3,Europe,,Upper-middle_income,,,,46.572,,Europe_and_Northern_America
Croatia,HRV,2001,100,4.511572208,2.480289936,23054778851,5362.022897,20.52980132,56.22895623,26.94549942,6.8,,98,,99,14.1,17.9,Europe,,Upper-middle_income,11.55857318,74.51292683,4299642,46.358,53.642,Europe_and_Northern_America
Croatia,HRV,2002,100,8.374295029,0.317129999,26813968851,6232.655595,20.52980132,46.05273514,24.63159943,4.6,,98,,99,13.2,17.3,Europe,,Upper-middle_income,17.76,74.71731707,4302174,46.19,53.81,Europe_and_Northern_America
Croatia,HRV,2003,100,4.06545411,0.266169995,34682900713,8059.420173,,41.37355973,24.84090042,3.7,,98,,99,12.5,15.6,Europe,,Upper-middle_income,22.75,74.61390244,4303399,46.021,53.979,Europe_and_Northern_America
Croatia,HRV,2004,100,6.746767653,,41587470547,9661.169574,21.71052632,54.92552349,26.58530045,3.1,,99,,99,12.3,15.3,Europe,,Upper-middle_income,30.91,75.5202439,4304600,45.853,54.147,Europe_and_Northern_America
Croatia,HRV,2005,100,6.891455973,0.956770003,45376744002,10527.89268,21.71052632,54.07061346,26.83699989,,,100,,99,11.6,13.8,Europe,,Upper-middle_income,33.14,75.24463415,4310145,45.685,54.315,Europe_and_Northern_America
Croatia,HRV,2006,100,4.003968145,0.874539971,50423077102,11695.94466,21.71052632,51.43542521,25.51729965,,,100,,99,9.8,12.7,Europe,,Upper-middle_income,37.98,75.83682927,4311159,45.517,54.483,Europe_and_Northern_America
Croatia,HRV,2007,100,6.104285578,0.986429989,60073426977,13937.44839,20.91503268,37.80789159,22.67289925,,,100,,99,8.8,11.3,Europe,,Upper-middle_income,41.44,75.70560976,4310217,45.349,54.651,Europe_and_Northern_America
Croatia,HRV,2008,100,0.896575291,2.579600096,70234425974,16296.80592,20.91503268,45.70847352,24.15629959,,,100,,,7,10.4,Europe,,High_income,44.24,75.91219512,4309705,45.181,54.819,Europe_and_Northern_America
Croatia,HRV,2009,100,-8.343447371,8.350410461,62600093959,14540.6416,23.52941176,56.00598355,27.17810059,,0.9,100,75.5,,7.9,10.7,Europe,32.6,High_income,50.58,76.16829268,4305181,45.013,54.987,Europe_and_Northern_America
Croatia,HRV,2010,100,-0.363482325,4.96036005,59918313669,13949.3265,23.52941176,62.84130846,29.77459908,,1.2,100,78.8,,11,12.3,Europe,32.4,High_income,56.55,76.47560976,4295427,44.845,55.155,Europe_and_Northern_America
Croatia,HRV,2011,100,0.810943016,2.759660006,62537851352,14609.52435,23.8410596,47.03842049,27.18219948,,0.7,100,81,,13.6,13.7,Europe,32.3,High_income,57.78997899,76.77560976,4280622,44.678,55.322,Europe_and_Northern_America
Croatia,HRV,2012,100,-1.992998462,1.147840023,56580819624,13258.35985,23.8410596,49.67431323,29.42639923,,0.8,100,93.74,,15.9,16,Europe,32.5,High_income,61.93997315,76.92439024,4267558,44.494,55.506,Europe_and_Northern_America
Croatia,HRV,2013,100,2.096520686,1.379349947,58194069434,13674.4178,23.8410596,66.50175665,32.84049988,,0.7,100,98.6,,17.7,16.8,Europe,32,High_income,66.7476,77.12682927,4255689,44.294,55.706,Europe_and_Northern_America
Croatia,HRV,2014,100,0.175724476,1.224339962,57639588806,13599.40978,23.8410596,73.95802322,33.62009811,,1,100,98.95,,16.5,18.3,Europe,32.1,High_income,68.57,77.47804878,4238389,44.077,55.923,Europe_and_Northern_America
Croatia,HRV,2015,100,5.948251843,1.146890044,49525747504,11781.73479,15.23178808,66.82683752,33.10910034,,0.6,100,99.06,,15.6,16.9,Europe,31.1,High_income,69.84503592,77.27560976,4203604,43.845,56.155,Europe_and_Northern_America
Croatia,HRV,2016,100,2.234290716,1.593050003,51601147666,12361.48383,12.58278146,,31.84740067,,0.6,100,99.14,,12.5,13.8,Europe,30.9,Upper-middle_income,72.69726967,78.02195122,4174349,43.597,56.403,Europe_and_Northern_America
Croatia,HRV,2017,100,6.853601957,1.363780022,55481644098,13451.62495,18.54304636,,29.80360031,,0.5,100,99.34,,10.6,11.9,Europe,30.4,Upper-middle_income,67.09619204,77.82682927,4124531,43.333,56.667,Europe_and_Northern_America
Croatia,HRV,2018,100,4.293742825,1.617799997,61375222347,15014.08502,18.54304636,,32.84730148,,0.4,100,99.4,,7.6,9.3,Europe,29.7,Upper-middle_income,75.29462599,78.07073171,4087843,43.053,56.947,Europe_and_Northern_America
Haiti,HTI,2000,33.7,55.60546755,,6868666120,811.5343577,,51.73674589,80.84500122,,,,,,,,North_America,,Low_income,,,,64.4,,Latin_America_and_Caribbean
Haiti,HTI,2001,31.542382,-4.424245377,,6364908100,739.348191,3.614457831,47.64309764,80.88330078,53.2,,,,,,,North_America,,Low_income,0.340832326,57.382,8608810,62.749,37.251,Latin_America_and_Caribbean
Haiti,HTI,2002,33.19704437,-3.39647888,,6106867934,697.597063,3.614457831,47.53199269,79.08380127,54.7,,,,,,,North_America,,Low_income,0.893432988,57.655,8754148,61.065,38.935,Latin_America_and_Caribbean
Haiti,HTI,2003,31.6,-4.009225593,,5000238129,561.8176913,3.614457831,47.6635514,79.02059937,55.1,,,,,,,North_America,,Low_income,1.647358346,57.959,8900108,59.355,40.645,Latin_America_and_Caribbean
Haiti,HTI,2004,34.19499969,-1.458067024,,6005401730,663.7943295,3.614457831,47.53199269,81.11119843,55.7,,,,,,,North_America,,Low_income,5.401261908,58.292,9047082,58.321,41.679,Latin_America_and_Caribbean
Haiti,HTI,2005,34.67699432,0.944798574,,7049954289,766.6919755,3.614457831,47.6618705,81.10890198,55,,,,,,,North_America,,Low_income,6.376201635,58.652,9195289,57.362,42.638,Latin_America_and_Caribbean
Haiti,HTI,2006,33.9,-1.531609852,,7408787819,792.8260107,2.040816327,47.54385965,81.3742981,54.2,,,,,,,North_America,,Low_income,6.796000481,59.028,9344784,56.396,43.604,Latin_America_and_Caribbean
Haiti,HTI,2007,35.61966324,6.834395686,,9315973989,981.1105146,4.081632653,32.90598291,79.26319885,52.7,,,,61,14.9,19.2,North_America,,Low_income,7.2,59.408,9495336,55.426,44.574,Latin_America_and_Caribbean
Haiti,HTI,2008,36.092659,-0.825531011,,10386485528,1076.702447,4.081632653,37.24279835,79.63729858,51.4,,,,,,,North_America,,Low_income,7.6,59.782,9646570,54.449,45.551,Latin_America_and_Caribbean
Haiti,HTI,2009,36.57507706,4.987689792,,11269821159,1150.211089,4.081632653,28.71012483,80.334198,48.9,,,,,,,North_America,,Low_income,8.1,60.148,9798046,53.472,46.528,Latin_America_and_Caribbean
Haiti,HTI,2010,37.07315063,-7.820073609,,11661585823,1172.099015,11.11111111,30.15332198,78.99469757,47.5,,,,,,,North_America,,Low_income,8.37,60.511,9949318,52.491,47.509,Latin_America_and_Caribbean
Haiti,HTI,2011,37.59311676,2.943561949,,13008748132,1287.954058,4.210526316,12.83138918,79.00910187,46.8,,,,,,,North_America,,Low_income,9,60.879,10100320,51.508,48.492,Latin_America_and_Caribbean
Haiti,HTI,2012,37.9,-0.681131876,,13708931890,1337.336475,4.210526316,20.09090909,82.18699646,47.7,24.5,,24.71,63,11.5,17.3,North_America,41.1,Low_income,9.8,61.26,10250922,50.523,49.477,Latin_America_and_Caribbean
Haiti,HTI,2013,38.71000671,3.507523166,,14498080023,1393.956085,4.210526316,13.36492891,80.38690186,47.1,,,34.78,,,,North_America,,Low_income,10.6,61.658,10400672,49.54,50.46,Latin_America_and_Caribbean
Haiti,HTI,2014,39.4816246,-0.042061857,,14790765760,1402.100289,4.210526316,8.712487899,77.76799774,46.4,,63.32,40,,,,North_America,,Low_income,11.4,62.069,10549007,48.556,51.444,Latin_America_and_Caribbean
Haiti,HTI,2015,40.75870895,4.829402065,,14857386164,1389.119779,4.210526316,7.996146435,76.11669922,46.1,,70.05,40,,,,North_America,,Low_income,12.1977,62.485,10695540,47.573,52.427,Latin_America_and_Caribbean
Haiti,HTI,2016,40.4,1.523339676,,13723267961,1265.986932,0,,76.1309967,46.7,,57,40,,,,North_America,,Low_income,12.23260161,62.896,10839976,46.604,53.396,Latin_America_and_Caribbean
Haiti,HTI,2017,43.34903336,-0.074860048,,14213814583,1294.239628,2.542372881,,76.16960144,48,,60,40,,,,North_America,,Low_income,31,63.29,10982367,45.654,54.346,Latin_America_and_Caribbean
Haiti,HTI,2018,44.41743088,1.307810032,,15965670198,1435.350852,2.542372881,,76.24299622,47.9,,61,60,,,,North_America,,Low_income,32.47362713,63.66,11123183,44.722,55.278,Latin_America_and_Caribbean
Hungary,HUN,2000,100,4.392709197,3.161900043,47218405892,4624.281657,8.29015544,0.690517462,5.166500092,,,95.05,,100,7.2,5.8,Europe,,Upper-middle_income,,,,35.425,,Europe_and_Northern_America
Hungary,HUN,2001,100,5.771362216,2.424069881,53749989092,5276.033189,8.29015544,0.705753124,5.121399879,,,95.83,,100,6.3,4.9,Europe,,Upper-middle_income,14.5285543,72.24878049,10187576,35.33,64.67,Europe_and_Northern_America
Hungary,HUN,2002,100,8.347391132,1.959110022,67608919144,6655.333009,9.067357513,0.655474735,5.166399956,,,99,,100,6.1,5.1,Europe,,Upper-middle_income,16.67,72.34878049,10158608,34.919,65.081,Europe_and_Northern_America
Hungary,HUN,2003,100,4.900036647,3.048589945,85302003908,8421.103313,9.844559585,0.984038659,5.009399891,,,99,,100,6.1,5.4,Europe,,Upper-middle_income,21.63,72.3,10129552,34.511,65.489,Europe_and_Northern_America
Hungary,HUN,2004,100,5.794746264,3.316809893,1.0396E+11,10285.79363,9.090909091,2.776788893,4.628799915,,0.1,99,,100,5.8,5.9,Europe,29.9,Upper-middle_income,27.74,72.64878049,10107146,34.104,65.896,Europe_and_Northern_America
Hungary,HUN,2005,100,3.306944576,2.562860012,1.12981E+11,11200.57695,9.090909091,5.229891487,7.289000034,,0.7,99,,100,7,7.4,Europe,34.7,Upper-middle_income,38.97,72.64878049,10087065,33.635,66.365,Europe_and_Northern_America
Hungary,HUN,2006,100,2.255458111,2.049089909,1.15577E+11,11475.82271,10.3626943,4.163529379,7.863900185,,0.1,99,,100,7.1,7.9,Europe,28.3,Upper-middle_income,47.06,73.09756098,10071370,33.105,66.895,Europe_and_Northern_America
Hungary,HUN,2007,100,-1.189660513,2.904380083,1.39966E+11,13918.96019,11.13989637,4.712212212,8.999699593,,0.1,99,,100,7.1,7.7,Europe,27.9,High_income,53.3,73.15121951,10055780,32.579,67.421,Europe_and_Northern_America
Hungary,HUN,2008,100,2.146078441,1.958220005,1.58136E+11,15753.47328,11.13989637,5.888819488,8.959300041,,0,99,70,100,7.7,8,Europe,27.5,High_income,61,73.70243902,10038188,32.057,67.943,Europe_and_Northern_America
Hungary,HUN,2009,100,-6.529522412,1.499070048,1.3076E+11,13046.48101,11.13989637,8.062270246,12.2901001,,0.1,99,79,100,10.3,9.7,Europe,27,High_income,62,73.90487805,10022650,31.54,68.46,Europe_and_Northern_America
Hungary,HUN,2010,100,1.268174979,1.699100018,1.31917E+11,13191.62126,9.067357513,8.081132429,13.45650005,,0.1,99,66,100,11.6,10.7,Europe,29.4,High_income,65,74.20731707,10000023,31.089,68.911,Europe_and_Northern_America
Hungary,HUN,2011,100,0.648155302,2.465120077,1.4176E+11,14216.16561,8.808290155,7.518254255,14.74359989,,0.1,99,71,100,11.1,11,Europe,29.2,High_income,68.01998789,74.85853659,9971727,30.642,69.358,Europe_and_Northern_America
Hungary,HUN,2012,100,-1.609732653,3.02331996,1.28475E+11,12950.68652,8.808290155,7.639670853,16.46579933,,0.3,99,97.4,100,11.3,10.6,Europe,30.8,Upper-middle_income,70.57999815,75.06341463,9920362,30.322,69.678,Europe_and_Northern_America
Hungary,HUN,2013,100,5.556346636,3.212510109,1.35412E+11,13687.51406,8.808290155,9.203142536,17.1826992,,0.1,99,,100,10.2,10.1,Europe,31.5,Upper-middle_income,72.6439,75.56585366,9893082,30.047,69.953,Europe_and_Northern_America
Hungary,HUN,2014,100,4.179952202,3.036370039,1.40765E+11,14267.01215,10.05025126,10.6831791,15.72270012,,0.6,99,98.4,100,7.6,7.9,Europe,30.9,High_income,75.65319745,75.76341463,9866468,29.773,70.227,Europe_and_Northern_America
Hungary,HUN,2015,100,4.129723389,2.86345005,1.25074E+11,12706.89121,10.1010101,10.58269066,15.60009956,,0.6,99,99,100,6.6,7,Europe,30.4,High_income,72.83473703,75.56829268,9843028,29.5,70.5,Europe_and_Northern_America
Hungary,HUN,2016,100,5.626048266,2.23319006,1.28471E+11,13090.50673,10.1010101,,15.2638998,,1.3,99,99,100,5.1,5.1,Europe,30.3,High_income,79.25941213,76.06341463,9814023,29.221,70.779,Europe_and_Northern_America
Hungary,HUN,2017,100,2.546297655,2.574729919,1.42962E+11,14605.85435,10.05025126,,14.50650024,,0.6,99,99,100,3.8,4.6,Europe,30.6,High_income,76.75054712,75.81707317,9787966,28.938,71.062,Europe_and_Northern_America
Hungary,HUN,2018,100,6.030527426,4.44464016,1.60431E+11,16411.44111,12.56281407,,13.53409958,,0.2,99.2,99.2,100,3.5,4,Europe,29.6,High_income,76.07436064,76.06585366,9775564,28.649,71.351,Europe_and_Northern_America
Indonesia,IDN,2000,86.3,175.0944808,,1.65021E+11,780.1902047,8,15.95606751,45.62469864,,34.9,89,,,,,Asia,28.6,Low_income,,,,57.998,,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2001,86.26,29.74086337,3.847739935,1.60447E+11,748.2576087,8,17.47486519,44.32899857,19.2,31.2,,,,,,Asia,29,Low_income,2.018613859,66.037,214427419,57.217,42.783,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2002,87.6,-128.8692747,4.543129921,1.95661E+11,900.1775881,8,14.9532883,44.6576004,19.1,19,,,,,,Asia,31.7,Low_income,2.134135733,66.321,217357790,56.432,43.568,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2003,87.94,-446.0944746,5.048500061,2.34772E+11,1065.64852,8,13.6385363,43,18.9,19.3,,,,,,Asia,31.9,Lower-middle_income,2.38701978,66.631,220309473,55.644,44.356,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2004,89.01,-88.41897946,5.798699856,2.56837E+11,1150.261367,11.27272727,13.60651781,41.45510101,19.1,21,90,,,,,Asia,32.7,Lower-middle_income,2.600285876,66.969,223285666,54.851,45.149,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2005,85.42111206,229.4930782,6.748320103,2.85869E+11,1263.287332,11.27272727,13.60553286,41.57320023,19.2,18,90,,,,,Asia,33,Lower-middle_income,3.602024763,67.334,226289468,54.058,45.942,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2006,90.62,-52.43976158,5.400889874,3.64571E+11,1589.801489,11.27272727,12.2587772,40.06539917,19,23.9,90,,,,,Asia,34.3,Lower-middle_income,4.764813134,67.717,229318262,53.262,46.738,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2007,91.1,-645.65529,3.043200016,4.32217E+11,1860.002811,11.63636364,12.9038839,40.01380157,18.5,19.3,,,,,,Asia,35.7,Lower-middle_income,5.786274729,68.105,232374239,52.465,47.535,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2008,92.73,-2.618162435,3.907320023,5.10229E+11,2166.854231,11.63636364,13.31583247,41.12210083,17.4,19,,,,,,Asia,35.2,Lower-middle_income,7.917479385,68.485,235469755,51.665,48.335,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2009,93.55,22.01790228,3.162780046,5.3958E+11,2261.247309,17.85714286,13.2330616,38.1792984,15.5,15.5,,,,,,Asia,35.1,Lower-middle_income,6.92,68.853,238620554,50.866,49.134,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2010,94.15,1.319570875,2.746170044,7.55094E+11,3122.362673,18.03571429,15.85402492,34.81129837,13,13.3,,,,,,Asia,36.4,Lower-middle_income,10.92,69.205,241834226,50.086,49.914,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2011,94.83,4.22890557,3.169389963,8.92969E+11,3643.047176,18.21428571,11.99289052,30.91900063,10.7,10.9,100,,,,,Asia,39.7,Lower-middle_income,12.28,69.542,245115988,49.405,50.595,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2012,96,3.675769651,4.052969933,9.1787E+11,3694.35934,18.57142857,11.23681448,28.78479958,9.4,9.5,,,,,,Asia,39.7,Lower-middle_income,14.52,69.866,248451714,48.724,51.276,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2013,96.46425831,4.185755853,6.273570061,9.12524E+11,3623.927241,18.57142857,12.27016017,29.70249939,8.3,7.3,,,,,,Asia,40,Lower-middle_income,14.94,70.179,251805314,48.045,51.955,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2014,97.01,2.529367368,6.824659824,8.90815E+11,3491.637491,16.93693694,11.47510049,28.31889915,7.7,6.2,,60,88,4.2,3.9,Asia,39.4,Lower-middle_income,17.14,70.481,255128076,47.365,52.635,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2015,97.53736744,5.124024959,,8.60854E+11,3331.695115,17.11711712,10.65115563,26.95190048,7,5.8,87.9,60,89,4.6,4.4,Asia,39.7,Lower-middle_income,22.0627426,70.768,258383257,46.687,53.313,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2016,97.62,6.383631021,6.378530025,9.31877E+11,3562.816334,17.11711712,12.07195824,27.83480072,6.8,5.2,87.9,74.86,89,4.6,3.9,Asia,38.6,Lower-middle_income,25.4473537,71.035,261556386,46.011,53.989,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2017,98.14,4.928757596,5.061200142,1.01562E+12,3837.578024,19.82142857,12.56055351,25.43280029,6.4,4.5,98.6,93.78,90,4.1,3.6,Asia,38.1,Lower-middle_income,32.33580625,71.282,264650969,45.341,54.659,Eastern_and_South-Eastern_Asia
Indonesia,IDN,2018,98.51,4.733578245,5.623320103,1.04227E+12,3893.859578,19.82142857,17.03700074,20.86389923,6.4,3.6,98.71,97.7,91,4.5,4.2,Asia,37.8,Lower-middle_income,39.90463864,71.509,267670549,44.675,55.325,Eastern_and_South-Eastern_Asia
India,IND,2000,59.34104538,1.066206759,16.14500999,4.68395E+11,443.3141938,9.007352941,13.59094803,51.55369949,,,21.1,,80,2.9,2.4,Asia,,Low_income,,,,72.333,,Central_and_Southern_Asia
India,IND,2001,55.8,3.488061697,16.20183945,4.85441E+11,451.5729973,8.839779006,13.20704353,51.85850143,18.4,,21.1,,,,,Asia,,Low_income,0.660146377,62.907,1075000094,72.082,27.918,Central_and_Southern_Asia
India,IND,2002,62.3,3.034015803,16.37540054,5.14938E+11,470.9867868,8.839779006,12.05516116,50.80810165,20.1,,,,,,,Asia,,Low_income,1.537875582,63.304,1093317187,71.756,28.244,Central_and_Southern_Asia
India,IND,2003,64.02313232,6.081211243,11.53767967,6.07699E+11,546.7266135,8.839779006,13.46942476,50.82979965,21.5,,,,,,,Asia,,Low_income,1.686489971,63.699,1111523146,71.428,28.572,Central_and_Southern_Asia
India,IND,2004,64.4,6.089659319,,7.09149E+11,627.7742417,8.256880734,14.4825005,50.07279968,22.1,39.9,,,,,,Asia,34.4,Low_income,1.976136492,64.095,1129623466,71.097,28.903,Central_and_Southern_Asia
India,IND,2005,67.09343719,7.107511345,,8.20382E+11,714.8610154,8.287292818,16.61901808,48.53239822,21.6,,30.5,,83,2.2,2.9,Asia,,Low_income,2.388075,64.5,1147609924,70.765,29.235,Central_and_Southern_Asia
India,IND,2006,67.9,6.805977263,,9.4026E+11,806.7532806,8.256880734,17.54042472,46.0632019,19.6,,60.9,,,,,Asia,,Low_income,2.805499865,64.918,1165486291,70.431,29.569,Central_and_Southern_Asia
India,IND,2007,70.13076019,6.566054526,3.21055007,1.21674E+12,1028.334772,9.057301294,17.86408569,44.90340042,17.5,,70,0,,,,Asia,,Lower-middle_income,3.95,65.35,1183209471,70.094,29.906,Central_and_Southern_Asia
India,IND,2008,71.6510849,0.736878367,3.158289909,1.1989E+12,998.5223415,9.057301294,16.50983374,43.40510178,16.6,,,0,,,,Asia,,Lower-middle_income,4.38,65.794,1200669762,69.754,30.246,Central_and_Southern_Asia
India,IND,2009,75,7.883054122,4.462850094,1.34189E+12,1101.960838,10.82568807,15.66005525,42.10749817,16.3,32.8,83,0.08,,,,Asia,35.4,Lower-middle_income,5.12,66.244,1217726217,69.413,30.587,Central_and_Southern_Asia
India,IND,2010,76.3,9.035233988,3.879679918,1.67562E+12,1357.563727,10.82568807,16.04374444,41.1128006,16,,,,86,2.2,3.3,Asia,,Lower-middle_income,7.5,66.693,1234281163,69.07,30.93,Central_and_Southern_Asia
India,IND,2011,67.6,3.654511653,4.282390118,1.82305E+12,1458.104066,11.00917431,17.31696286,40.57720184,15.6,22.5,,,,,,Asia,35.7,Lower-middle_income,10.07,67.13,1250287939,68.724,31.276,Central_and_Southern_Asia
India,IND,2012,79.9,4.837711752,3.012360096,1.82764E+12,1443.882435,11.00917431,15.73297336,39.34609985,15,,,36.53,87,2.4,3.7,Asia,,Lower-middle_income,11.1,67.545,1265780243,68.366,31.634,Central_and_Southern_Asia
India,IND,2013,80.73804474,4.484938472,2.262320042,1.85672E+12,1449.610451,11.00917431,17.34931383,38.18289948,15.1,,93.46,47.26,,,,Asia,,Lower-middle_income,12.3,67.931,1280842119,67.997,32.003,Central_and_Southern_Asia
India,IND,2014,83.58521271,5.770872376,,2.03913E+12,1573.885642,11.41804788,16.25383982,36.05379868,14.9,,,61,,,,Asia,,Lower-middle_income,13.5,68.286,1295600768,67.616,32.384,Central_and_Southern_Asia
India,IND,2015,88,7.62478666,,2.10359E+12,1605.605445,11.97053407,15.34305035,34.39590073,14.7,,95,74,,,,Asia,,Lower-middle_income,14.9,68.607,1310152392,67.223,32.777,Central_and_Southern_Asia
India,IND,2016,89.53488159,6.355812117,,2.2948E+12,1732.554242,11.97053407,,33.56290054,14.2,,96,79.67,,,,Asia,,Lower-middle_income,16.5,68.897,1324517250,66.818,33.182,Central_and_Southern_Asia
